asset_id,file,rows_daily,rows_monthly,date_min,date_max
JAZZ,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JAZZ_combined.csv,4660,223,2007-06-01 00:00:00,2025-12-05 00:00:00
JBGS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JBGS_combined.csv,2118,102,2017-07-06 00:00:00,2025-12-05 00:00:00
JBHT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JBHT_combined.csv,10593,444,1983-11-22 00:00:00,2025-12-05 00:00:00
JBL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JBL_combined.csv,8207,392,1993-05-03 00:00:00,2025-12-05 00:00:00
JBLU,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JBLU_combined.csv,5953,285,2002-04-12 00:00:00,2025-12-05 00:00:00
JBTM,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JBTM_combined.csv,4373,210,2008-07-22 00:00:00,2025-12-05 00:00:00
JCAP,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JCAP_combined.csv,114,7,2025-06-26 00:00:00,2025-12-05 00:00:00
JCI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JCI_combined.csv,9622,444,1987-09-28 00:00:00,2025-12-05 00:00:00
JD,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JD_combined.csv,2904,140,2014-05-22 00:00:00,2025-12-05 00:00:00
JEF,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JEF_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
JHG,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JHG_combined.csv,2144,104,2017-05-30 00:00:00,2025-12-05 00:00:00
JHX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JHX_combined.csv,6071,291,2001-10-22 00:00:00,2025-12-05 00:00:00
JJSF,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JJSF_combined.csv,10038,444,1986-02-04 00:00:00,2025-12-05 00:00:00
JKHY,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JKHY_combined.csv,10089,444,1985-11-20 00:00:00,2025-12-05 00:00:00
JKS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JKS_combined.csv,3916,188,2010-05-14 00:00:00,2025-12-05 00:00:00
JLL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JLL_combined.csv,7143,342,1997-07-17 00:00:00,2025-12-05 00:00:00
JMIA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JMIA_combined.csv,1673,81,2019-04-12 00:00:00,2025-12-05 00:00:00
JNJ,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JNJ_combined.csv,14104,444,1970-01-02 00:00:00,2025-12-05 00:00:00
JNK,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JNK_combined.csv,4531,217,2007-12-04 00:00:00,2025-12-05 00:00:00
JOBY,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JOBY_combined.csv,1275,62,2020-11-09 00:00:00,2025-12-05 00:00:00
JOE,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JOE_combined.csv,8993,430,1990-03-23 00:00:00,2025-12-05 00:00:00
JOYY,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JOYY_combined.csv,3280,158,2012-11-21 00:00:00,2025-12-05 00:00:00
JPM,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JPM_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
JXN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\JXN_combined.csv,1071,52,2021-09-01 00:00:00,2025-12-05 00:00:00
K,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\K_combined.csv,13312,444,1973-02-21 00:00:00,2025-12-05 00:00:00
KAI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KAI_combined.csv,8331,398,1992-11-03 00:00:00,2025-12-05 00:00:00
KALU,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KALU_combined.csv,4886,234,2006-07-07 00:00:00,2025-12-05 00:00:00
KAR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KAR_combined.csv,4021,193,2009-12-11 00:00:00,2025-12-05 00:00:00
KARO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KARO_combined.csv,1177,57,2021-04-01 00:00:00,2025-12-05 00:00:00
KB,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KB_combined.csv,6055,290,2001-11-13 00:00:00,2025-12-05 00:00:00
KBDC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KBDC_combined.csv,387,20,2024-05-22 00:00:00,2025-12-05 00:00:00
KBH,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KBH_combined.csv,9914,444,1986-08-01 00:00:00,2025-12-05 00:00:00
KBR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KBR_combined.csv,4793,230,2006-11-16 00:00:00,2025-12-05 00:00:00
KC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KC_combined.csv,1403,68,2020-05-08 00:00:00,2025-12-05 00:00:00
KD,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KD_combined.csv,1035,51,2021-10-22 00:00:00,2025-12-05 00:00:00
KDK,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KDK_combined.csv,51,4,2025-09-25 00:00:00,2025-12-05 00:00:00
KDP,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KDP_combined.csv,4425,212,2008-05-07 00:00:00,2025-12-05 00:00:00
KEN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KEN_combined.csv,2740,132,2015-01-15 00:00:00,2025-12-05 00:00:00
KEP,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KEP_combined.csv,7830,375,1994-10-27 00:00:00,2025-12-05 00:00:00
KEX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KEX_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
KEY,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KEY_combined.csv,9594,444,1987-11-05 00:00:00,2025-12-05 00:00:00
KEYS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KEYS_combined.csv,2800,135,2014-10-20 00:00:00,2025-12-05 00:00:00
KFY,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KFY_combined.csv,6747,323,1999-02-11 00:00:00,2025-12-05 00:00:00
KGC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KGC_combined.csv,11274,444,1981-03-17 00:00:00,2025-12-05 00:00:00
KGS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KGS_combined.csv,613,31,2023-06-29 00:00:00,2025-12-05 00:00:00
KHC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KHC_combined.csv,2623,126,2015-07-06 00:00:00,2025-12-05 00:00:00
KIM,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KIM_combined.csv,8570,410,1991-11-22 00:00:00,2025-12-05 00:00:00
KKR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KKR_combined.csv,3874,186,2010-07-15 00:00:00,2025-12-05 00:00:00
KLAC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KLAC_combined.csv,11383,444,1980-10-08 00:00:00,2025-12-05 00:00:00
KLAR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KLAR_combined.csv,61,4,2025-09-11 00:00:00,2025-12-05 00:00:00
KLIC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KLIC_combined.csv,13312,444,1973-02-21 00:00:00,2025-12-05 00:00:00
KMB,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KMB_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
KMI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KMI_combined.csv,3727,179,2011-02-11 00:00:00,2025-12-05 00:00:00
KMPR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KMPR_combined.csv,8973,429,1990-04-23 00:00:00,2025-12-05 00:00:00
KMTS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KMTS_combined.csv,191,10,2025-03-06 00:00:00,2025-12-05 00:00:00
KMX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KMX_combined.csv,7256,347,1997-02-04 00:00:00,2025-12-05 00:00:00
KN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KN_combined.csv,2971,143,2014-02-14 00:00:00,2025-12-05 00:00:00
KNF,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KNF_combined.csv,629,31,2023-06-06 00:00:00,2025-12-05 00:00:00
KNSA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KNSA_combined.csv,1894,92,2018-05-25 00:00:00,2025-12-05 00:00:00
KNSL,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KNSL_combined.csv,2354,114,2016-07-28 00:00:00,2025-12-05 00:00:00
KNTK,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KNTK_combined.csv,1775,86,2018-11-13 00:00:00,2025-12-05 00:00:00
KNX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KNX_combined.csv,7832,375,1994-10-25 00:00:00,2025-12-05 00:00:00
KO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KO_combined.csv,14104,444,1970-01-02 00:00:00,2025-12-05 00:00:00
KOD,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KOD_combined.csv,1803,87,2018-10-04 00:00:00,2025-12-05 00:00:00
KOF,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KOF_combined.csv,8114,388,1993-09-14 00:00:00,2025-12-05 00:00:00
KR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KR_combined.csv,14104,444,1970-01-02 00:00:00,2025-12-05 00:00:00
KRC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KRC_combined.csv,7260,348,1997-01-29 00:00:00,2025-12-05 00:00:00
KRG,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KRG_combined.csv,5365,257,2004-08-12 00:00:00,2025-12-05 00:00:00
KRMN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KRMN_combined.csv,205,11,2025-02-13 00:00:00,2025-12-05 00:00:00
KRP,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KRP_combined.csv,2223,107,2017-02-03 00:00:00,2025-12-05 00:00:00
KRYS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KRYS_combined.csv,2065,100,2017-09-20 00:00:00,2025-12-05 00:00:00
KSPI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KSPI_combined.csv,473,24,2024-01-19 00:00:00,2025-12-05 00:00:00
KSS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KSS_combined.csv,8448,404,1992-05-19 00:00:00,2025-12-05 00:00:00
KT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KT_combined.csv,6675,320,1999-05-26 00:00:00,2025-12-05 00:00:00
KTB,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KTB_combined.csv,1643,80,2019-05-28 00:00:00,2025-12-05 00:00:00
KTOS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KTOS_combined.csv,6561,314,1999-11-05 00:00:00,2025-12-05 00:00:00
KURA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KURA_combined.csv,2572,124,2015-09-16 00:00:00,2025-12-05 00:00:00
KVUE,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KVUE_combined.csv,651,32,2023-05-04 00:00:00,2025-12-05 00:00:00
KVYO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KVYO_combined.csv,556,28,2023-09-20 00:00:00,2025-12-05 00:00:00
KW,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KW_combined.csv,4532,217,2007-12-03 00:00:00,2025-12-05 00:00:00
KWR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KWR_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
KYIV,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KYIV_combined.csv,253,13,2024-12-03 00:00:00,2025-12-05 00:00:00
KYMR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\KYMR_combined.csv,1330,65,2020-08-21 00:00:00,2025-12-05 00:00:00
L,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\L_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
LAC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LAC_combined.csv,548,27,2023-10-02 00:00:00,2025-12-05 00:00:00
LAD,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LAD_combined.csv,7288,349,1996-12-18 00:00:00,2025-12-05 00:00:00
LADR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LADR_combined.csv,2977,143,2014-02-06 00:00:00,2025-12-05 00:00:00
LAMR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LAMR_combined.csv,7384,353,1996-08-02 00:00:00,2025-12-05 00:00:00
LASR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LASR_combined.csv,1915,93,2018-04-26 00:00:00,2025-12-05 00:00:00
LAUR,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LAUR_combined.csv,2225,107,2017-02-01 00:00:00,2025-12-05 00:00:00
LAZ,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LAZ_combined.csv,5181,248,2005-05-05 00:00:00,2025-12-05 00:00:00
LB,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LB_combined.csv,362,19,2024-06-28 00:00:00,2025-12-05 00:00:00
LBRDA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LBRDA_combined.csv,2789,134,2014-11-04 00:00:00,2025-12-05 00:00:00
LBRDK,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LBRDK_combined.csv,2788,134,2014-11-05 00:00:00,2025-12-05 00:00:00
LBRT,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LBRT_combined.csv,1987,96,2018-01-11 00:00:00,2025-12-05 00:00:00
LBTYA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LBTYA_combined.csv,5413,259,2004-06-03 00:00:00,2025-12-05 00:00:00
LBTYB,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LBTYB_combined.csv,5409,259,2004-06-09 00:00:00,2025-12-05 00:00:00
LBTYK,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LBTYK_combined.csv,5094,244,2005-09-08 00:00:00,2025-12-05 00:00:00
LC,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LC_combined.csv,2763,133,2014-12-11 00:00:00,2025-12-05 00:00:00
LCID,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LCID_combined.csv,1311,64,2020-09-18 00:00:00,2025-12-05 00:00:00
LCII,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LCII_combined.csv,10211,444,1985-05-29 00:00:00,2025-12-05 00:00:00
LDOS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LDOS_combined.csv,4815,231,2006-10-17 00:00:00,2025-12-05 00:00:00
LEA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LEA_combined.csv,4044,194,2009-11-09 00:00:00,2025-12-05 00:00:00
LECO,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LECO_combined.csv,7971,381,1994-04-07 00:00:00,2025-12-05 00:00:00
LEG,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LEG_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
LEGN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LEGN_combined.csv,1384,67,2020-06-05 00:00:00,2025-12-05 00:00:00
LEN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LEN_combined.csv,11526,444,1980-03-17 00:00:00,2025-12-05 00:00:00
LEVI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LEVI_combined.csv,1689,82,2019-03-21 00:00:00,2025-12-05 00:00:00
LFST,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LFST_combined.csv,1129,55,2021-06-10 00:00:00,2025-12-05 00:00:00
LFUS,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LFUS_combined.csv,8361,400,1992-09-22 00:00:00,2025-12-05 00:00:00
LGIH,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LGIH_combined.csv,3038,146,2013-11-07 00:00:00,2025-12-05 00:00:00
LGN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LGN_combined.csv,60,4,2025-09-12 00:00:00,2025-12-05 00:00:00
LGND,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LGND_combined.csv,8320,398,1992-11-18 00:00:00,2025-12-05 00:00:00
LH,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LH_combined.csv,8989,430,1990-03-29 00:00:00,2025-12-05 00:00:00
LHX,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LHX_combined.csv,11073,444,1981-12-31 00:00:00,2025-12-05 00:00:00
LI,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LI_combined.csv,1346,66,2020-07-30 00:00:00,2025-12-05 00:00:00
LIF,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LIF_combined.csv,377,19,2024-06-06 00:00:00,2025-12-05 00:00:00
LII,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LII_combined.csv,6631,318,1999-07-29 00:00:00,2025-12-05 00:00:00
LILA,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LILA_combined.csv,2624,126,2015-07-02 00:00:00,2025-12-05 00:00:00
LILAK,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LILAK_combined.csv,2631,127,2015-06-23 00:00:00,2025-12-05 00:00:00
LIN,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LIN_combined.csv,8428,403,1992-06-17 00:00:00,2025-12-05 00:00:00
LINE,C:\Users\Rand Sobczak Jr\_rts\3_AI\the_Spine\the_OracleChambers\the_OracleChambers\VinV_1_0\data_yahoo_combined\LINE_combined.csv,344,18,2024-07-25 00:00:00,2025-12-05 00:00:00
