decile,target_value_spread_fwd_1m,date
10,0.022363080287882628,2007-02-01
1,0.014648091462635187,2007-03-01
2,-0.002509408354935455,2007-03-01
3,-0.003908214675565815,2007-03-01
4,0.007136281860052725,2007-03-01
5,0.005061164376207346,2007-03-01
6,-0.0068083000296561315,2007-03-01
7,-0.0006494786334019931,2007-03-01
8,0.004456811883937125,2007-03-01
9,0.00643922526770498,2007-03-01
10,0.019275083013043492,2007-03-01
1,-0.006492645582528207,2007-04-01
2,0.007112094049355876,2007-04-01
3,0.003424961256241468,2007-04-01
4,0.007382500899607098,2007-04-01
5,-0.00038490529586982306,2007-04-01
6,0.002792506736430296,2007-04-01
7,0.0064415537940756855,2007-04-01
8,0.014578325753869949,2007-04-01
9,0.02091389463311917,2007-04-01
10,0.0388897670138255,2007-04-01
1,0.0018055466411357952,2007-05-01
2,-0.010822154997284186,2007-05-01
3,0.008179544507252794,2007-05-01
4,0.0035884630013797545,2007-05-01
5,0.010203622180197174,2007-05-01
6,0.01032184969922037,2007-05-01
7,0.001324731249348943,2007-05-01
8,0.01104257038858324,2007-05-01
9,0.005475579938108186,2007-05-01
10,0.03268695430637629,2007-05-01
1,-0.0012052362157939137,2007-06-01
2,-0.0022982708751758665,2007-06-01
3,0.0010496052888599838,2007-06-01
4,0.0008354820241802105,2007-06-01
5,0.003308675654244483,2007-06-01
6,0.0011640745359925806,2007-06-01
7,0.008586700429156161,2007-06-01
8,0.006581012514490939,2007-06-01
9,0.010569215771253979,2007-06-01
10,0.006846192752166325,2007-06-01
1,-0.003418111322087105,2007-07-01
2,0.01366026357837353,2007-07-01
3,-0.0030461190941836473,2007-07-01
4,-0.0037843226026758815,2007-07-01
5,0.0004149041537236906,2007-07-01
6,0.012037336901583739,2007-07-01
7,0.0010617939341206223,2007-07-01
8,-0.005267267884368408,2007-07-01
9,0.0029947432973603345,2007-07-01
10,0.0067965725870795315,2007-07-01
1,-0.004038011275797406,2007-08-01
2,-0.004824087686644965,2007-08-01
3,-0.010542432995800557,2007-08-01
4,-0.014862858678182364,2007-08-01
5,0.004008207578520293,2007-08-01
6,-0.0015713820623275512,2007-08-01
7,-0.0032241232372954244,2007-08-01
8,0.02959508826104269,2007-08-01
9,0.013811481157075789,2007-08-01
10,0.04285286217359042,2007-08-01
1,-0.015426852848111997,2007-09-01
2,-0.004870185890008859,2007-09-01
3,-0.002283253778039774,2007-09-01
4,-0.007225772965956668,2007-09-01
5,0.0020105744143772697,2007-09-01
6,0.014371830518309998,2007-09-01
7,0.0005775599565493325,2007-09-01
8,0.008046341838957492,2007-09-01
9,0.027420402964819426,2007-09-01
10,0.0329249240688658,2007-09-01
1,-0.029551428474789136,2007-10-01
2,0.00634382312925944,2007-10-01
3,0.003913236112365436,2007-10-01
4,-0.0036420812819391623,2007-10-01
5,0.004388744120555727,2007-10-01
6,0.004885459878313155,2007-10-01
7,0.0026786512829812498,2007-10-01
8,-0.013278703785289277,2007-10-01
9,-0.016467564995897032,2007-10-01
10,-0.004408456007415485,2007-10-01
1,-0.0067734092957207805,2007-11-01
2,-0.009450020188370142,2007-11-01
3,-0.007723620472787588,2007-11-01
4,-0.007728630880823317,2007-11-01
5,-0.010338268221498888,2007-11-01
6,0.004087583180518329,2007-11-01
7,0.002596787102227033,2007-11-01
8,-0.0010169233289483689,2007-11-01
9,0.018986019911671988,2007-11-01
10,0.037655837318392234,2007-11-01
1,0.031517688699877075,2007-12-01
2,0.03557124918875125,2007-12-01
3,0.025297638960119263,2007-12-01
4,0.011629231436561145,2007-12-01
5,0.012280470535198266,2007-12-01
6,0.0031409596458373884,2007-12-01
7,0.0058445401179178244,2007-12-01
8,-0.0019049791839258715,2007-12-01
9,-0.023799837221275825,2007-12-01
10,-0.05103632331683849,2007-12-01
1,-0.026619606793748793,2008-01-01
2,-0.01012940659799326,2008-01-01
3,-0.009284816644705988,2008-01-01
4,-0.004108529664433924,2008-01-01
5,0.01009542777895604,2008-01-01
6,0.008644426825913458,2008-01-01
7,0.008971266318035014,2008-01-01
8,0.015397893949222108,2008-01-01
9,0.023468309033033388,2008-01-01
10,0.03693059648703244,2008-01-01
1,-0.009718790690263573,2008-02-01
2,-0.004290012619061127,2008-02-01
3,0.0018335634820009189,2008-02-01
4,-0.00093958605807692,2008-02-01
5,-0.003596395653584492,2008-02-01
6,-0.005252061384778757,2008-02-01
7,0.002983548620792456,2008-02-01
8,-0.006129437926211454,2008-02-01
9,0.00739868995267614,2008-02-01
10,-0.001765702009984208,2008-02-01
1,-0.0038536959011742566,2008-03-01
2,-0.010113114336704507,2008-03-01
3,0.0010313823407632847,2008-03-01
4,0.0005023113157195109,2008-03-01
5,0.011874254107803265,2008-03-01
6,0.014087133165574991,2008-03-01
7,-0.0036488017156145625,2008-03-01
8,-0.010094563917049961,2008-03-01
9,-0.00212230788149486,2008-03-01
10,0.01770366157947561,2008-03-01
1,0.08677742059742448,2008-04-01
2,0.024584745475256593,2008-04-01
3,0.0026378304171742017,2008-04-01
4,0.012880705525264687,2008-04-01
5,0.000797428488254138,2008-04-01
6,0.007731815482947011,2008-04-01
7,0.007603910054923616,2008-04-01
8,0.0007716535287763048,2008-04-01
9,0.01728160081092115,2008-04-01
10,0.027013041889731065,2008-04-01
1,-0.026777802973708378,2008-05-01
2,-0.02089509546541208,2008-05-01
3,-0.009571640359438882,2008-05-01
4,0.0009450245555951888,2008-05-01
5,0.008325999659619807,2008-05-01
6,-0.006576030125428645,2008-05-01
7,-0.010602301102809592,2008-05-01
8,-0.024070563306325295,2008-05-01
9,0.01588195252160803,2008-05-01
10,0.03655112861380326,2008-05-01
1,0.014661381237456916,2008-06-01
2,0.008294206762242037,2008-06-01
3,0.021927690733883787,2008-06-01
4,0.011230343804783886,2008-06-01
5,0.014438256691538757,2008-06-01
6,0.02163747863296031,2008-06-01
7,0.00599016853266516,2008-06-01
8,0.021141183255570656,2008-06-01
9,-0.02133324602884411,2008-06-01
10,0.00020370072774710736,2008-06-01
1,0.01710646224802278,2008-07-01
2,0.016160587133048975,2008-07-01
3,0.02184993159013175,2008-07-01
4,0.011662618884614997,2008-07-01
5,0.008024212691009629,2008-07-01
6,0.013868205990093673,2008-07-01
7,0.0019747866519749984,2008-07-01
8,-0.010268976180194657,2008-07-01
9,-0.0015048289905760833,2008-07-01
10,-0.032769937693935186,2008-07-01
1,-0.01972577241424582,2008-08-01
2,-0.023513875306614536,2008-08-01
3,0.017991650043602033,2008-08-01
4,0.00485876899008748,2008-08-01
5,-0.010277075685537125,2008-08-01
6,0.013673908594592147,2008-08-01
7,-0.0021938615617882276,2008-08-01
8,-0.0061415588033162626,2008-08-01
9,-0.0005220902216356111,2008-08-01
10,-0.0015554868439445286,2008-08-01
1,0.002725953874097822,2008-09-01
2,0.008775766680986138,2008-09-01
3,-0.0046708952042505995,2008-09-01
4,-0.0217148056849419,2008-09-01
5,-0.002055433537523955,2008-09-01
6,-0.01757977119080875,2008-09-01
7,-0.041973548991277816,2008-09-01
8,-0.004663651055943547,2008-09-01
9,-0.003898024542941853,2008-09-01
10,-0.02585764848782504,2008-09-01
1,0.001742914007007847,2008-10-01
2,0.0009266576843362479,2008-10-01
3,-0.001404732575443442,2008-10-01
4,0.00791839505211386,2008-10-01
5,0.007220625785783316,2008-10-01
6,-0.0038989768765164586,2008-10-01
7,-0.015148153630305222,2008-10-01
8,-0.0030738185737878366,2008-10-01
9,-0.013143592513549547,2008-10-01
10,-0.016906156552677937,2008-10-01
1,-0.024328127783734853,2008-11-01
2,0.0011283963906985792,2008-11-01
3,0.013479854317730671,2008-11-01
4,0.015573438726639707,2008-11-01
5,0.011026808671505513,2008-11-01
6,-0.0002187854801961559,2008-11-01
7,0.01635030491655811,2008-11-01
8,0.05505144401161362,2008-11-01
9,0.0894716220719085,2008-11-01
10,0.20264988602257655,2008-11-01
1,-0.029366885261997665,2008-12-01
2,-0.012386489508880686,2008-12-01
3,0.011424259854521161,2008-12-01
4,-0.0013644111175339377,2008-12-01
5,-0.0075816630176775935,2008-12-01
6,-0.0021929838992168793,2008-12-01
7,0.013801583753619487,2008-12-01
8,0.009642565056084943,2008-12-01
9,-0.007739065319557542,2008-12-01
10,0.02222656936761764,2008-12-01
1,0.022793265620174353,2009-01-01
2,0.03508839020869763,2009-01-01
3,-0.005123694948663681,2009-01-01
4,0.005825977138072599,2009-01-01
5,0.014018023986739271,2009-01-01
6,-0.0035004636317344396,2009-01-01
7,-0.025048279489880695,2009-01-01
8,-0.017948227135658735,2009-01-01
9,-0.048355647847432986,2009-01-01
10,-0.06219361285947555,2009-01-01
1,0.025045146529605794,2009-02-01
2,-0.010700363643440947,2009-02-01
3,0.013700878792673149,2009-02-01
4,0.008499339686263506,2009-02-01
5,-0.003239014804581797,2009-02-01
6,0.014751441854312592,2009-02-01
7,0.03009568462412677,2009-02-01
8,0.05833731351936797,2009-02-01
9,0.05172071688838072,2009-02-01
10,0.08099462070579284,2009-02-01
1,0.10783744498274862,2009-03-01
2,0.06538458775077206,2009-03-01
3,0.06980484000657712,2009-03-01
4,0.020127220195682707,2009-03-01
5,0.02832025643558423,2009-03-01
6,0.043148761281251356,2009-03-01
7,0.0020571505856925337,2009-03-01
8,0.022711975663083233,2009-03-01
9,0.05240488517093883,2009-03-01
10,0.11209414416967599,2009-03-01
1,0.03289229604475513,2009-04-01
2,0.03642349527611596,2009-04-01
3,0.027365277095539563,2009-04-01
4,0.008257233899715635,2009-04-01
5,0.007286162739878174,2009-04-01
6,0.01999547293126437,2009-04-01
7,-0.0027529093501394235,2009-04-01
8,0.03850675421695986,2009-04-01
9,0.03474216487240054,2009-04-01
10,0.0896424634981586,2009-04-01
1,0.03789743086622568,2009-05-01
2,0.02034165417735321,2009-05-01
3,0.017686169017830204,2009-05-01
4,-0.00875370056863647,2009-05-01
5,0.012870267647693964,2009-05-01
6,0.00041847571795158487,2009-05-01
7,-0.011427009635123905,2009-05-01
8,-0.018715710926728638,2009-05-01
9,0.02386052976469995,2009-05-01
10,0.009437036609906033,2009-05-01
1,-0.01850312470940104,2009-06-01
2,-0.02141755601369551,2009-06-01
3,0.008459779023956211,2009-06-01
4,0.004837966589138241,2009-06-01
5,0.0031522757866608198,2009-06-01
6,0.04182660975606642,2009-06-01
7,0.0019123795895159329,2009-06-01
8,0.02724535446701173,2009-06-01
9,0.040594927244852405,2009-06-01
10,0.07268097990166729,2009-06-01
1,0.009982313908352563,2009-07-01
2,0.001559680852211212,2009-07-01
3,0.011320341612567472,2009-07-01
4,0.0014684839551683587,2009-07-01
5,0.00414296477585103,2009-07-01
6,0.006511955362129195,2009-07-01
7,0.012135219479127289,2009-07-01
8,0.027993124895840375,2009-07-01
9,0.022947492697091582,2009-07-01
10,0.10414354688863821,2009-07-01
1,-0.00935524069982567,2009-08-01
2,-0.01037656096547462,2009-08-01
3,0.009110331229526048,2009-08-01
4,0.007316640780962124,2009-08-01
5,0.015938747856936865,2009-08-01
6,0.008089787630493516,2009-08-01
7,0.027208151996492496,2009-08-01
8,0.015029055944027757,2009-08-01
9,0.04117077316274142,2009-08-01
10,0.049402297011597596,2009-08-01
1,0.01596992022488096,2009-09-01
2,0.0008694658922287747,2009-09-01
3,0.01059409579759312,2009-09-01
4,0.0063505955159113454,2009-09-01
5,0.011298549304393415,2009-09-01
6,-0.008468345805542198,2009-09-01
7,-0.0024507857972794153,2009-09-01
8,-0.005934746578178494,2009-09-01
9,-0.004280421530332336,2009-09-01
10,-0.03588618295475935,2009-09-01
1,-0.008162498748804797,2009-10-01
2,-0.005850764597334435,2009-10-01
3,-0.0018727893804651227,2009-10-01
4,-0.0024130658874954854,2009-10-01
5,0.0029567269946719228,2009-10-01
6,0.015079843081259467,2009-10-01
7,0.0060060707855423764,2009-10-01
8,0.012156933560920546,2009-10-01
9,0.03721018612953067,2009-10-01
10,0.01921760530539426,2009-10-01
1,-0.02005592843441469,2009-11-01
2,0.0038395035369619083,2009-11-01
3,-0.004603400497971027,2009-11-01
4,-0.0023759660640420744,2009-11-01
5,0.017252983383485212,2009-11-01
6,0.005231187140927068,2009-11-01
7,0.013453261178567925,2009-11-01
8,0.015791211326224897,2009-11-01
9,0.017674185613864878,2009-11-01
10,0.038104964599494855,2009-11-01
1,0.02845023412606058,2009-12-01
2,0.027028372677813165,2009-12-01
3,0.011456027254570272,2009-12-01
4,0.011496205100176682,2009-12-01
5,0.0057250486172069626,2009-12-01
6,0.005585647321043076,2009-12-01
7,-0.007260701975891184,2009-12-01
8,-0.013076846237880246,2009-12-01
9,-0.013809475106183227,2009-12-01
10,-0.013986714153986298,2009-12-01
1,-0.00549531704042745,2010-01-01
2,0.005852686407558303,2010-01-01
3,-0.0037207629439135964,2010-01-01
4,0.004873126124158929,2010-01-01
5,-0.006054894730281592,2010-01-01
6,0.008578422982015992,2010-01-01
7,0.0009827721239065003,2010-01-01
8,0.008675752360585078,2010-01-01
9,0.016733510219111895,2010-01-01
10,0.01985199419832676,2010-01-01
1,-0.014755172545325147,2010-02-01
2,-0.007864218031309283,2010-02-01
3,0.004197315947692203,2010-02-01
4,0.0013092640038464918,2010-02-01
5,0.005021490495707299,2010-02-01
6,0.005332097530702509,2010-02-01
7,0.012470265763932816,2010-02-01
8,0.024196849631965018,2010-02-01
9,0.017058151753053623,2010-02-01
10,0.04956166680698824,2010-02-01
1,-0.00865507403178973,2010-03-01
2,-0.005698228497603932,2010-03-01
3,-0.009482580931166973,2010-03-01
4,-3.478825265515946e-05,2010-03-01
5,0.014320519518983553,2010-03-01
6,0.004585050469795863,2010-03-01
7,0.014419536009576952,2010-03-01
8,0.033356483483225285,2010-03-01
9,0.01950898311758887,2010-03-01
10,0.05410929817845228,2010-03-01
1,0.02107608087498626,2010-04-01
2,0.015686517382073786,2010-04-01
3,0.004936760312883849,2010-04-01
4,0.006695525140332637,2010-04-01
5,-0.0054720350238768225,2010-04-01
6,0.004751790189929724,2010-04-01
7,-0.002588918477831337,2010-04-01
8,-0.011894513800086055,2010-04-01
9,-0.019230464042787603,2010-04-01
10,-0.0290440625399367,2010-04-01
1,0.017643712885654302,2010-05-01
2,0.019846373098456146,2010-05-01
3,0.010392420476279514,2010-05-01
4,-0.00015247102759904604,2010-05-01
5,0.0031546074993020552,2010-05-01
6,-0.00455397559375941,2010-05-01
7,-0.011968318595197877,2010-05-01
8,-0.003928037065068029,2010-05-01
9,-0.011512272486236031,2010-05-01
10,-0.02998160071076689,2010-05-01
1,-0.019989258137788242,2010-06-01
2,-0.007735407962608701,2010-06-01
3,-0.018760762969790817,2010-06-01
4,-0.005963208392185963,2010-06-01
5,0.00011723273634803447,2010-06-01
6,0.022896154993546254,2010-06-01
7,0.016082818713260505,2010-06-01
8,0.02403643959842598,2010-06-01
9,0.01762122951627355,2010-06-01
10,0.0398879874765631,2010-06-01
1,0.018931131324101683,2010-07-01
2,0.013591729664299277,2010-07-01
3,0.01725809055900601,2010-07-01
4,0.013741217790968903,2010-07-01
5,0.00899975176658555,2010-07-01
6,-0.006106386810925346,2010-07-01
7,-0.008631876949688713,2010-07-01
8,-0.01323770526145865,2010-07-01
9,-0.017841747767503125,2010-07-01
10,-0.015059849728461272,2010-07-01
1,-0.02296185402560159,2010-08-01
